,Unnamed: 0,Symbol,Name,Buy,Analyst,headline_polarity,convo_polarity,beta,profitMargins,forwardEps,bookValue,heldPercentInstitutions,shortRatio,shortPercentOfFloat,agora_pred
3791,3791,HRI,Herc Holdings Inc. Common Stock ,1,Strong Buy,,,2.89,0.09,11.41,30.61,0.98,2.76,0.04,
3792,3792,HRTG,Heritage Insurance Holdings Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3793,3793,HSC,Harsco Corporation Common Stock,1,Strong Buy,,,,,,,,,,
3794,3794,HTGC,Hercules Capital Inc. Common Stock,1,Strong Buy,,,1.5,1.2,1.41,11.82,0.3,7.71,0.04,
3795,3795,HUBB,Hubbell Inc Common Stock,1,Strong Buy,-0.03,-0.0,,,,,,,,
3796,3796,HUBS,HubSpot Inc. Common Stock,1,Strong Buy,,,1.67,-0.08,2.43,17.19,0.93,3.5,0.05,
3797,3797,HUM,Humana Inc. Common Stock,1,Strong Buy,,,0.89,0.03,24.52,115.51,0.95,2.21,0.01,
3798,3798,HUN,Huntsman Corporation Common Stock,1,Strong Buy,0.25,0.15,1.27,0.09,3.22,16.87,0.88,1.41,0.02,1.0
3799,3799,HWM,Howmet Aerospace Inc. Common Stock,1,Strong Buy,-0.1,0.16,1.67,0.06,1.46,8.26,0.92,3.96,0.02,0.0
3800,3800,HZAC,Horizon Acquisition Corporation Class A Ordinary Shares,1,Strong Buy,,,,0.0,0.19,0.07,0.51,0.18,0.0,
3801,3801,IAA,IAA Inc. Common Stock ,1,Strong Buy,,,,,,,,,,
3802,3802,IBA,Industrias Bachoco S.A.B. de C.V. Common Stock,1,Strong Buy,,,,,,,,,,
3803,3803,IBN,ICICI Bank Limited Common Stock,1,Strong Buy,,,0.99,0.21,1.09,486.56,0.21,5.84,,
3804,3804,IBP,Installed Building Products Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3805,3805,ICE,Intercontinental Exchange Inc. Common Stock,1,Strong Buy,0.23,0.17,0.73,0.43,5.33,37.44,0.9,1.98,0.01,1.0
3806,3806,IEX,IDEX Corporation Common Stock,1,Strong Buy,-0.0,-0.01,,,,,,,,
3807,3807,IFF,Internationa Flavors & Fragrances Inc. Common Stock,1,Strong Buy,0.05,0.12,1.01,0.02,5.3,87.38,0.93,5.53,0.03,1.0
3808,3808,IGT,International Game Technology Ordinary Shares,1,Strong Buy,,,2.08,0.01,1.32,5.93,0.46,1.65,0.04,
3809,3809,IIPR,Innovative Industrial Properties Inc. Common Stock,1,Strong Buy,,,1.49,0.59,6.65,62.74,0.78,7.09,0.08,
3810,3810,IMAX,Imax Corporation Common Stock,1,Strong Buy,,,1.6,-0.51,0.68,5.9,0.79,3.79,0.06,
3811,3811,INFO,IHS Markit Ltd. Common Shares,1,Strong Buy,,,0.97,0.14,3.54,22.34,0.91,6.99,0.04,
3812,3812,INN,Summit Hotel Properties Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3813,3813,INSP,Inspire Medical Systems Inc. Common Stock,1,Strong Buy,,,1.6,-0.27,-1.67,8.07,0.95,4.66,0.04,
3814,3814,INST,Instructure Holdings Inc. Common Stock,1,Strong Buy,,,,-0.44,0.76,8.23,0.89,2.44,0.04,
3815,3815,INSW,International Seaways Inc. Common Stock ,1,Strong Buy,,,0.25,-0.54,2.46,33.68,0.59,4.5,0.03,
3816,3816,INVH,Invitation Homes Inc. Common Stock,1,Strong Buy,0.07,0.04,,,,,,,,
3817,3817,IO,Ion Geophysical Corporation Common Stock,1,Strong Buy,,,3.19,-0.78,-0.99,-2.31,0.31,1.75,0.11,
3818,3818,IQV,IQVIA Holdings Inc. Common Stock,1,Strong Buy,0.07,0.1,1.43,0.06,10.06,30.5,0.92,4.52,0.02,1.0
3819,3819,IR,Ingersoll Rand Inc. Common Stock,1,Strong Buy,-0.02,0.05,,,,,,,,
3820,3820,IRT,Independence Realty Trust Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3821,3821,IS,ironSource Ltd. Class A Ordinary Shares,1,Strong Buy,,,,0.15,0.12,1.0,0.28,5.13,,
3822,3822,ITGR,Integer Holdings Corporation Common Stock,1,Strong Buy,,,,,,,,,,
3823,3823,ITT,ITT Inc. Common Stock ,1,Strong Buy,,,,,,,,,,
3824,3824,IX,Orix Corp Ads Common Stock,1,Strong Buy,,,,,,,,,,
3825,3825,J,Jacobs Engineering Group Inc. Common Stock,1,Strong Buy,0.34,0.12,0.85,0.04,7.07,47.22,0.87,2.49,0.01,1.0
3826,3826,JBI,Janus International Group Inc. Common Stock,1,Strong Buy,,,,0.08,0.72,1.41,0.8,8.07,,
3827,3827,JBL,Jabil Inc. Common Stock,1,Strong Buy,0.27,0.13,1.35,0.02,6.83,14.78,0.92,1.83,0.02,1.0
3828,3828,JCI,Johnson Controls International plc Ordinary Share,1,Strong Buy,,,1.14,0.08,2.83,25.05,0.92,2.0,0.01,
3829,3829,JEF,Jefferies Financial Group Inc. Common Stock,1,Strong Buy,0.09,0.07,1.44,0.18,3.7,42.28,0.74,2.05,0.02,1.0
3830,3830,JHX,James Hardie Industries plc American Depositary Shares (Ireland),1,Strong Buy,,,,,,,,,,
3831,3831,JNJ,Johnson & Johnson Common Stock,1,Strong Buy,-0.06,0.12,0.72,0.2,10.33,26.44,0.69,2.49,0.01,1.0
3832,3832,JPM,JP Morgan Chase & Co. Common Stock,1,Strong Buy,0.1,0.07,1.14,0.38,11.9,86.35,0.72,1.41,0.01,1.0
3833,3833,KBH,KB Home Common Stock,1,Strong Buy,,,1.81,0.09,7.83,32.48,0.97,3.52,0.07,
3834,3834,KBR,KBR Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3835,3835,KEYS,Keysight Technologies Inc. Common Stock,1,Strong Buy,0.13,0.16,0.97,0.17,6.65,20.36,0.91,5.65,0.04,1.0
3836,3836,KFY,Korn Ferry Common Stock,1,Strong Buy,,,,,,,,,,
3837,3837,KGC,Kinross Gold Corporation Common Stock,1,Strong Buy,,,0.83,0.3,0.8,5.4,0.64,1.05,,
3838,3838,KIM,Kimco Realty Corporation Common Stock,1,Strong Buy,0.11,0.2,1.51,0.38,0.7,13.16,0.71,4.73,0.04,0.0
3839,3839,KKR,KKR & Co. Inc. Common Stock,1,Strong Buy,,,1.37,0.23,3.93,25.39,0.79,2.35,0.01,
3840,3840,KLR,Kaleyra Inc. Common Stock,1,Strong Buy,,,,-0.14,-0.16,3.15,0.45,7.23,0.07,
3841,3841,KMX,CarMax Inc,1,Strong Buy,0.14,0.12,1.55,0.04,7.37,30.25,0.98,3.57,0.03,1.0
3842,3842,KN,Knowles Corporation Common Stock,1,Strong Buy,,,1.37,0.08,1.51,14.48,1.02,3.34,0.06,
3843,3843,KNX,Knight-Swift Transportation Holdings Inc.,1,Strong Buy,,,1.3,0.12,4.77,37.91,0.91,4.21,0.05,
3844,3844,KO,Coca-Cola Company (The) Common Stock,1,Strong Buy,0.13,0.32,0.64,0.22,2.43,5.16,0.69,1.99,0.01,1.0
3845,3845,KOP,Koppers Holdings Inc. Koppers Holdings Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3846,3846,KOS,Kosmos Energy Ltd. Common Shares (DE),1,Strong Buy,,,3.55,-0.17,0.7,0.75,0.79,2.31,0.07,
3847,3847,KREF,KKR Real Estate Finance Trust Inc. Common Stock,1,Strong Buy,,,0.75,0.75,1.76,19.09,0.87,4.38,0.06,
3848,3848,KRG,Kite Realty Group Trust Common Stock,1,Strong Buy,,,1.47,0.05,0.19,14.35,0.96,10.05,0.12,
3849,3849,KRO,Kronos Worldwide Inc Common Stock,1,Strong Buy,,,,,,,,,,
3850,3850,KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,1,Strong Buy,,,1.89,-0.57,0.6,6.66,0.33,0.95,0.01,
3851,3851,KT,KT Corporation Common Stock,1,Strong Buy,,,,,,,,,,
3852,3852,KTB,Kontoor Brands Inc. Common Stock ,1,Strong Buy,,,1.33,0.08,4.53,2.67,0.98,8.32,0.08,
3853,3853,LAC,Lithium Americas Corp. Common Shares,1,Strong Buy,,,1.44,0.0,-0.12,4.54,0.21,2.23,,
3854,3854,LAD,Lithia Motors Inc. Common Stock,1,Strong Buy,0.05,0.03,1.76,0.05,36.62,150.09,0.95,3.78,0.05,1.0
3855,3855,LADR,Ladder Capital Corp Class A Common Stock,1,Strong Buy,,,2.25,0.1,1.14,12.0,0.58,2.82,0.02,
3856,3856,LAW,CS Disco Inc. Common Stock,1,Strong Buy,,,,-0.14,-0.58,-7.03,0.72,1.51,0.07,
3857,3857,LAZ,Lazard LTD. Lazard LTD. Class A Common Stock,1,Strong Buy,0.15,0.05,1.51,0.16,4.66,7.95,0.73,4.15,0.02,1.0
3858,3858,LCII,LCI Industries,1,Strong Buy,,,,,,,,,,
3859,3859,LDOS,Leidos Holdings Inc. Common Stock,1,Strong Buy,0.06,0.19,0.89,0.06,7.12,28.87,0.78,2.56,0.02,1.0
3860,3860,LEA,Lear Corporation Common Stock,1,Strong Buy,0.01,-0.01,,,,,,,,
3861,3861,LEV,The Lion Electric Company Common Shares,1,Strong Buy,,,,0.0,,1.07,0.09,6.31,0.04,
3862,3862,LEVI,Levi Strauss & Co Class A Common Stock,1,Strong Buy,,,1.14,0.08,1.53,4.0,0.79,1.43,0.04,
3863,3863,LFT,Lument Finance Trust Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3864,3864,LH,Laboratory Corporation of America Holdings Common Stock,1,Strong Buy,,,,0.17,16.52,109.86,0.93,2.42,0.02,
3865,3865,LHX,L3Harris Technologies Inc. Common Stock,1,Strong Buy,0.02,0.21,0.89,0.08,14.4,98.5,0.83,2.16,0.01,1.0
3866,3866,LIN,Linde plc Ordinary Share,1,Strong Buy,,,0.82,0.11,9.75,88.64,0.8,1.96,0.01,
3867,3867,LLY,Eli Lilly and Company Common Stock,1,Strong Buy,0.11,0.28,0.31,0.22,7.06,8.55,0.84,2.42,0.01,1.0
3868,3868,LMT,Lockheed Martin Corporation Common Stock,1,Strong Buy,,,0.97,0.09,26.88,35.15,0.75,2.07,0.01,
3869,3869,LOKB,Live Oak Acquisition Corp. II Class A Common Stock,1,Strong Buy,,,,0.0,,0.16,1.25,0.95,0.01,
3870,3870,LOW,Lowe's Companies Inc. Common Stock,1,Strong Buy,0.11,0.1,1.29,0.07,12.15,-0.25,0.76,2.39,0.01,1.0
3871,3871,LPI,Laredo Petroleum Inc. Common Stock,1,Strong Buy,,,4.36,-0.67,24.51,-11.66,0.72,3.01,0.17,
3872,3872,LPX,Louisiana-Pacific Corporation Common Stock,1,Strong Buy,0.0,0.1,1.82,0.31,6.87,14.78,0.98,4.38,0.07,1.0
3873,3873,LRN,Stride Inc. Common Stock,1,Strong Buy,,,0.61,0.03,2.29,17.8,0.88,5.37,0.06,
3874,3874,LSI,Life Storage Inc. Common Stock,1,Strong Buy,0.13,0.03,,,,,,,,
3875,3875,LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,1,Strong Buy,,,3.09,-0.51,,15.83,0.54,1.9,0.02,
3876,3876,LU,Lufax Holding Ltd American Depositary Shares two of which representing one Ordinary Share,1,Strong Buy,,,,0.25,1.2,37.52,0.1,2.45,,
3877,3877,LUV,Southwest Airlines Company Common Stock,1,Strong Buy,,,1.2,0.0,2.22,17.32,0.8,1.99,0.03,
3878,3878,LW,Lamb Weston Holdings Inc. Common Stock ,1,Strong Buy,-0.22,0.16,0.76,0.07,2.72,2.93,0.85,1.55,0.02,1.0
3879,3879,MA,Mastercard Incorporated Common Stock,1,Strong Buy,0.08,0.14,1.13,0.43,10.64,6.52,0.77,1.25,0.01,1.0
3880,3880,MAN,ManpowerGroup Common Stock,1,Strong Buy,0.24,-0.06,2.11,0.01,7.43,44.02,0.98,2.82,0.02,1.0
3881,3881,MAX,MediaAlpha Inc. Class A Common Stock,1,Strong Buy,,,,-0.01,0.37,-0.53,1.0,3.37,0.05,
3882,3882,MCB,Metropolitan Bank Holding Corp. Common Stock,1,Strong Buy,,,1.28,0.32,6.04,43.57,0.56,2.27,0.03,
3883,3883,MCD,McDonald's Corporation Common Stock,1,Strong Buy,0.04,0.22,0.6,0.32,10.07,-7.78,0.69,2.17,0.01,1.0
3884,3884,MCG,Membership Collective Group Inc. Class A Common Stock,1,Strong Buy,,,,-0.67,-0.17,-1.54,0.05,5.76,0.02,
3885,3885,MCK,McKesson Corporation Common Stock,1,Strong Buy,,,0.85,-0.02,21.33,-3.42,0.9,2.7,0.01,
3886,3886,MCO,Moody's Corporation Common Stock,1,Strong Buy,0.19,0.08,1.16,0.36,12.46,11.74,0.93,3.84,0.01,1.0
3887,3887,MCS,Marcus Corporation (The) Common Stock,1,Strong Buy,,,,,,,,,,
3888,3888,MDP,Meredith Corporation Common Stock,1,Strong Buy,,,2.16,0.1,5.81,14.27,0.87,5.47,0.04,
3889,3889,MDT,Medtronic plc. Ordinary Shares,1,Strong Buy,0.06,0.32,0.82,0.12,6.29,38.29,0.83,1.99,0.01,1.0
3890,3890,MDU,MDU Resources Group Inc. Common Stock (Holding Company),1,Strong Buy,0.37,0.05,,,,,,,,
3891,3891,MEC,Mayville Engineering Company Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3892,3892,MED,MEDIFAST INC Common Stock,1,Strong Buy,,,1.47,0.12,16.86,16.66,0.87,4.08,0.07,
3893,3893,MEG,Montrose Environmental Group Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3894,3894,MET,MetLife Inc. Common Stock,1,Strong Buy,,,1.28,0.07,7.29,80.29,0.78,1.94,0.01,
3895,3895,MGA,Magna International Inc. Common Stock,1,Strong Buy,,,1.55,0.06,8.83,40.11,0.68,1.66,,
3896,3896,MGY,Magnolia Oil & Gas Corporation Class A Common Stock,1,Strong Buy,,,2.47,0.25,2.24,3.56,1.06,6.45,0.13,
3897,3897,MHO,M/I Homes Inc. Common Stock,1,Strong Buy,,,2.09,0.1,13.46,50.02,0.95,3.59,0.04,
3898,3898,MIXT,MiX Telematics Limited American Depositary Shares each representing 25 Ordinary Shares,1,Strong Buy,,,,,,,,,,
3899,3899,MKFG,Markforged Holding Corporation Common Stock,1,Strong Buy,,,,-0.35,-0.26,-2.17,0.37,1.07,,
3900,3900,MKL,Markel Corporation Common Stock,1,Strong Buy,0.19,0.12,0.71,0.21,69.88,974.45,0.79,1.9,0.01,1.0
3901,3901,MLI,Mueller Industries Inc. Common Stock,1,Strong Buy,,,1.19,0.11,6.6,19.31,0.92,3.68,0.02,
3902,3902,MNRL,Brigham Minerals Inc. Class A Common Stock,1,Strong Buy,,,,,,,,,,
3903,3903,MNSO,MINISO Group Holding Limited American Depositary Shares each representing four Class A Ordinary Shares,1,Strong Buy,,,,-0.16,0.77,22.01,0.21,4.55,,
3904,3904,MO,Altria Group Inc.,1,Strong Buy,-0.01,0.2,0.69,0.21,4.85,1.76,0.6,1.92,0.01,1.0
3905,3905,MODN,Model N Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3906,3906,MOGU,MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares),1,Strong Buy,,,,,,,,,,
3907,3907,MOH,Molina Healthcare Inc Common Stock,1,Strong Buy,-0.02,0.09,0.7,0.03,16.75,40.86,0.97,4.44,0.02,1.0
3908,3908,MOS,Mosaic Company (The) Common Stock,1,Strong Buy,0.22,0.24,1.73,0.14,4.96,27.21,0.8,1.62,0.02,1.0
3909,3909,MP,MP Materials Corp. Common Stock,1,Strong Buy,,,,0.38,0.75,5.1,0.68,5.83,0.14,
3910,3910,MPC,Marathon Petroleum Corporation Common Stock,1,Strong Buy,,,2.08,0.09,3.55,45.33,0.78,3.62,0.04,
3911,3911,MPLX,MPLX LP Common Units Representing Limited Partner Interests,1,Strong Buy,,,1.82,0.31,2.99,11.63,0.27,7.94,0.04,
3912,3912,MPW,Medical Properties Trust Inc. common stock,1,Strong Buy,0.4,0.3,0.52,0.36,1.19,13.94,0.83,6.14,0.06,1.0
3913,3913,MRC,MRC Global Inc. Common Stock,1,Strong Buy,,,2.53,-0.0,0.59,4.2,0.98,6.37,0.1,
3914,3914,MRO,Marathon Oil Corporation Common Stock,1,Strong Buy,0.16,0.29,3.11,-0.13,1.53,13.48,0.76,1.3,0.04,0.0
3915,3915,MS,Morgan Stanley Common Stock,1,Strong Buy,0.09,0.02,1.55,0.25,149.99,54.03,0.66,1.45,0.01,1.0
3916,3916,MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock ,1,Strong Buy,,,,-2.28,2.09,101.37,0.77,5.98,0.08,
3917,3917,MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),1,Strong Buy,-0.01,0.09,,,,,,,,
3918,3918,MSI,Motorola Solutions Inc. Common Stock,1,Strong Buy,0.3,0.09,0.79,0.15,9.87,-2.12,0.89,3.26,0.01,1.0
3919,3919,MT,Arcelor Mittal NY Registry Shares NEW,1,Strong Buy,,,1.88,0.11,8.61,43.34,0.06,1.08,,
3920,3920,MTDR,Matador Resources Company Common Stock,1,Strong Buy,,,4.52,0.19,5.99,14.41,0.86,5.68,0.14,
3921,3921,MTG,MGIC Investment Corporation Common Stock,1,Strong Buy,0.36,0.23,,,,,,,,
3922,3922,MTOR,Meritor Inc. Common Stock,1,Strong Buy,,,2.1,0.04,3.89,8.6,0.97,3.5,0.06,
3923,3923,MTRN,Materion Corporation,1,Strong Buy,,,,,,,,,,
3924,3924,MTZ,MasTec Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3925,3925,MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3926,3926,MUX,McEwen Mining Inc. Common Stock,1,Strong Buy,,,1.18,-0.43,0.05,0.84,0.31,5.61,0.04,
3927,3927,MX,Magnachip Semiconductor Corporation Common Stock,1,Strong Buy,,,1.04,0.14,1.26,9.32,0.74,5.89,0.03,
3928,3928,MXL,MaxLinear Inc. Common Stock,1,Strong Buy,,,,-0.01,3.06,5.96,0.86,5.22,0.04,
3929,3929,MYE,Myers Industries Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3930,3930,MYOV,Myovant Sciences Ltd. Common Shares,1,Strong Buy,,,2.83,-1.65,-1.42,-4.11,0.4,7.08,0.09,
3931,3931,NABL,N-able Inc. Common Stock,1,Strong Buy,,,,-0.05,0.41,3.54,0.73,8.57,,
3932,3932,NAPA,The Duckhorn Portfolio Inc. Common Stock,1,Strong Buy,,,,0.17,0.62,6.99,0.22,5.25,0.08,
3933,3933,NCR,NCR Corporation Common Stock,1,Strong Buy,0.35,0.06,1.75,-0.02,3.6,8.98,0.93,7.76,0.06,1.0
3934,3934,NEE,NextEra Energy Inc. Common Stock,1,Strong Buy,0.23,0.42,0.23,0.14,2.74,18.68,0.78,3.06,0.01,1.0
3935,3935,NEM,Newmont Corporation,1,Strong Buy,,,0.27,0.23,3.08,29.09,0.82,1.38,0.01,
3936,3936,NET,Cloudflare Inc. Class A Common Stock,1,Strong Buy,-0.03,0.18,0.18,-0.26,0.0,2.56,0.84,2.85,0.06,1.0
3937,3937,NEX,NexTier Oilfield Solutions Inc. Common Stock,1,Strong Buy,,,3.11,-0.28,0.18,2.23,0.89,3.61,0.04,
3938,3938,NGG,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,1,Strong Buy,,,0.1,0.11,4.24,27.95,0.04,1.51,,
3939,3939,NGVT,Ingevity Corporation Common Stock ,1,Strong Buy,,,,,,,,,,
3940,3940,NI,NiSource Inc Common Stock,1,Strong Buy,0.11,-0.0,0.32,0.06,1.42,12.25,0.96,5.32,0.08,1.0
3941,3941,NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,1,Strong Buy,,,2.52,-0.3,-0.12,16.61,0.36,1.64,,
3942,3942,NKE,Nike Inc. Common Stock,1,Strong Buy,0.23,0.16,0.9,0.13,4.75,9.06,0.83,1.44,0.01,1.0
3943,3943,NLY,Annaly Capital Management Inc Common Stock,1,Strong Buy,0.02,0.19,1.28,0.64,1.05,8.39,0.44,2.25,0.03,0.0
3944,3944,NMG,Nouveau Monde Graphite Inc. Common Shares,1,Strong Buy,,,1.92,0.0,,1.96,0.2,1.89,,
3945,3945,NNN,National Retail Properties Common Stock,1,Strong Buy,,,0.84,0.36,1.73,22.36,0.9,4.44,0.04,
3946,3946,NOA,North American Construction Group Ltd. Common Shares (no par),1,Strong Buy,,,1.53,0.07,1.91,9.04,0.64,5.92,,
3947,3947,NOAH,Noah Holdings Limited,1,Strong Buy,,,1.36,-0.13,3.8,113.3,0.72,7.17,,
3948,3948,NOC,Northrop Grumman Corporation Common Stock,1,Strong Buy,,,0.83,0.12,25.94,71.91,0.83,2.42,0.01,
3949,3949,NOMD,Nomad Foods Limited Ordinary Shares,1,Strong Buy,,,,,,,,,,
3950,3950,NOV,NOV Inc. Common Stock,1,Strong Buy,-0.09,0.06,2.26,-0.1,0.26,13.12,0.97,1.42,0.04,1.0
3951,3951,NOVA,Sunnova Energy International Inc. Common Stock,1,Strong Buy,,,,-1.0,-0.65,9.76,1.07,7.19,0.17,
3952,3952,NOW,ServiceNow Inc. Common Stock,1,Strong Buy,,,,0.04,7.24,17.76,0.89,3.31,0.02,
3953,3953,NP,Neenah Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3954,3954,NPO,EnPro Industries Inc,1,Strong Buy,,,,,,,,,,
3955,3955,NPTN,NeoPhotonics Corporation Common Stock,1,Strong Buy,,,,,,,,,,
3956,3956,NR,Newpark Resources Inc. Common Stock,1,Strong Buy,,,3.83,-0.11,0.2,5.17,0.73,2.18,0.02,
3957,3957,NREF,NexPoint Real Estate Finance Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3958,3958,NRG,NRG Energy Inc. Common Stock,1,Strong Buy,0.27,0.17,0.89,0.06,5.32,10.39,0.99,6.31,0.06,1.0
3959,3959,NRZ,New Residential Investment Corp. Common Stock,1,Strong Buy,0.29,0.28,1.87,0.27,1.7,11.27,0.51,2.01,0.02,0.0
3960,3960,NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,1,Strong Buy,,,,,,,,,,
3961,3961,NSP,Insperity Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3962,3962,NSR,Nomad Royalty Company Ltd. Common Shares,1,Strong Buy,,,,0.41,,4.78,0.01,5.48,,
3963,3963,NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,1,Strong Buy,,,,,,,,,,
3964,3964,NTR,Nutrien Ltd. Common Shares,1,Strong Buy,,,0.74,0.04,5.98,40.79,0.67,1.68,0.01,
3965,3965,NTST,NetSTREIT Corp. Common Stock,1,Strong Buy,,,,,,,,,,
3966,3966,NUVB,Nuvation Bio Inc. Class A Common Stock,1,Strong Buy,,,,0.0,-0.63,3.62,0.68,11.24,0.1,
3967,3967,NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),1,Strong Buy,,,,,,,,,,
3968,3968,NVST,Envista Holdings Corporation Common Stock,1,Strong Buy,,,,,,,,,,
3969,3969,NVT,nVent Electric plc Ordinary Shares ,1,Strong Buy,0.14,-0.02,,,,,,,,
3970,3970,NYT,New York Times Company (The) Common Stock,1,Strong Buy,-0.15,0.05,,,,,,,,
3971,3971,O,Realty Income Corporation Common Stock,1,Strong Buy,0.01,0.24,0.78,0.21,1.65,31.14,0.73,6.6,0.08,0.0
3972,3972,OCN,Ocwen Financial Corporation NEW Common Stock,1,Strong Buy,,,,,,,,,,
3973,3973,OEC,Orion Engineered Carbons S.A Common Shares,1,Strong Buy,,,,,,,,,,
3974,3974,OFC,Corporate Office Properties Trust Common Stock,1,Strong Buy,,,,,,,,,,
3975,3975,OFG,OFG Bancorp Common Stock,1,Strong Buy,,,1.43,0.24,2.74,20.44,0.94,2.05,0.01,
3976,3976,OGN,Organon & Co. Common Stock ,1,Strong Buy,0.0,0.23,,0.22,5.98,-7.63,0.69,2.62,,
3977,3977,OKE,ONEOK Inc. Common Stock,1,Strong Buy,0.11,0.26,1.89,0.12,3.68,13.26,0.66,3.18,0.02,0.0
3978,3978,OLN,Olin Corporation Common Stock,1,Strong Buy,,,1.33,0.12,8.47,14.98,0.83,3.34,0.03,
3979,3979,OLO,Olo Inc. Class A Common Stock,1,Strong Buy,,,,-0.21,0.11,3.88,1.41,,,
3980,3980,OMF,OneMain Holdings Inc. Common Stock,1,Strong Buy,0.12,0.29,2.01,0.4,8.92,23.74,0.83,3.12,0.03,1.0
3981,3981,ONTF,ON24 Inc. Common Stock,1,Strong Buy,,,,0.05,-0.02,7.81,0.7,0.63,0.03,
3982,3982,ONTO,Onto Innovation Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3983,3983,OOMA,Ooma Inc. Common Stock,1,Strong Buy,,,0.42,-0.01,0.5,1.92,0.83,11.21,0.05,
3984,3984,OPFI,OppFi Inc. Class A Common Stock,1,Strong Buy,,,,0.35,0.84,12.68,1.37,10.82,,
3985,3985,OR,Osisko Gold Royalties Ltd Common Shares,1,Strong Buy,,,,,,,,,,
3986,3986,ORC,Orchid Island Capital Inc. Common Stock,1,Strong Buy,,,1.26,-0.15,1.0,4.71,0.29,2.58,0.07,
3987,3987,ORCC,Owl Rock Capital Corporation Common Stock,1,Strong Buy,,,1.08,0.8,1.31,14.89,0.43,0.62,0.0,
3988,3988,OSCR,Oscar Health Inc. Class A Common Stock,1,Strong Buy,,,,-0.39,-1.55,8.37,0.75,3.59,0.05,
3989,3989,OSH,Oak Street Health Inc. Common Stock,1,Strong Buy,0.17,0.09,,-0.28,-1.35,0.9,0.86,11.49,0.19,
3990,3990,OSK,Oshkosh Corporation (Holding Company)Common Stock,1,Strong Buy,-0.01,0.16,1.54,0.06,7.42,46.94,0.92,2.62,0.04,1.0
3991,3991,OTIS,Otis Worldwide Corporation Common Stock ,1,Strong Buy,0.27,0.14,,0.09,3.25,-9.07,0.86,1.91,0.01,
3992,3992,OUST,Ouster Inc. Common Stock,1,Strong Buy,,,,0.0,-0.51,1.4,0.28,7.78,,
3993,3993,OUT,OUTFRONT Media Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3994,3994,OVV,Ovintiv Inc. (DE),1,Strong Buy,,,4.45,-0.27,7.85,15.07,0.74,2.08,0.03,
3995,3995,OWLT,Owlet Inc. Class A Common Stock,1,Strong Buy,,,,-0.23,-0.55,-7.22,0.36,1.26,,
3996,3996,OXM,Oxford Industries Inc. Common Stock,1,Strong Buy,,,,,,,,,,
3997,3997,PACE,TPG Pace Tech Opportunities Corp. Class A Ordinary Shares,1,Strong Buy,,,,,,,,,,
3998,3998,PACK,Ranpak Holdings Corp Class A Common Stock,1,Strong Buy,,,,,,,,,,
3999,3999,PAG,Penske Automotive Group Inc. Common Stock,1,Strong Buy,,,1.5,0.04,12.14,48.67,0.79,4.36,0.06,
4000,4000,PAGS,PagSeguro Digital Ltd. Class A Common Shares,1,Strong Buy,,,1.59,0.14,1.38,30.37,1.08,3.39,0.11,
4001,4001,PANW,Palo Alto Networks Inc. Common Stock,1,Strong Buy,0.16,0.18,1.38,-0.12,8.92,6.52,0.87,5.82,0.07,1.0
4002,4002,PAR,PAR Technology Corporation Common Stock,1,Strong Buy,,,1.9,-0.15,-1.66,16.91,0.91,6.92,0.13,
4003,4003,PAY,Paymentus Holdings Inc. Class A Common Stock,1,Strong Buy,,,,0.03,0.07,2.64,1.17,4.52,0.1,
4004,4004,PAYC,Paycom Software Inc. Common Stock,1,Strong Buy,,,1.4,0.18,5.58,13.68,0.74,3.0,0.02,
4005,4005,PBR,Petroleo Brasileiro S.A.- Petrobras Common Stock,1,Strong Buy,,,1.38,0.34,2.1,54.59,0.2,1.71,,
4006,4006,PCOR,Procore Technologies Inc. Common Stock,1,Strong Buy,,,,-0.51,-0.39,8.6,0.64,4.49,0.03,
