,headline_polarity,convo_polarity,beta,profitMargins,forwardEps,bookValue,heldPercentInstitutions,shortRatio,shortPercentOfFloat,Buy
2951,0.5967741935483871,0.5578947368421052,2.53,0.09,0.4117025026436376,0.015862369964516683,0.0176678445229682,0.040990793511617704,0.1016949152542373,0
2952,0.47580645161290325,0.4842105263157894,0.48,0.73,0.39807308189401946,0.005631434383267448,0.18197879858657245,0.22599736957474792,0.5932203389830508,0
2953,0.5080645161290323,0.4526315789473684,1.73,-0.46,0.37727646575020557,0.000901783507365906,0.03356890459363958,0.16045594037702762,0.1016949152542373,0
2954,0.5080645161290323,0.3894736842105263,0.7,0.0,0.34896016919280926,0.005631563053240677,0.00353356890459364,0.014686540990793513,0.1016949152542373,0
2955,0.41935483870967744,0.27368421052631575,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2956,0.4112903225806452,0.42105263157894735,0.72,0.24,0.39901304194571724,0.009082620405179175,0.12014134275618375,0.055896536606751424,0.1016949152542373,0
2957,0.5483870967741936,0.5999999999999999,1.73,-0.97,0.3671718951944542,0.00564121330123275,0.019434628975265017,0.016440157825515125,0.1016949152542373,0
2958,0.7419354838709677,0.5157894736842105,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2959,0.44354838709677424,0.31578947368421045,0.95,0.22,0.3806838209376101,0.005633107092919408,0.0176678445229682,0.031784305129329234,0.1016949152542373,0
2960,0.45967741935483875,0.5789473684210525,2.19,-0.08,0.3874985313124192,0.005623006500021038,0.17137809187279152,0.16878562034195527,0.15254237288135594,0
2961,0.4112903225806452,0.3789473684210526,1.49,0.02,0.3950182117260016,0.005680843652986862,0.01413427561837456,0.02104340201665936,0.1016949152542373,0
2962,0.5725806451612904,0.44210526315789467,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2963,0.5161290322580645,0.431578947368421,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2964,0.5725806451612904,0.231578947368421,0.4,0.07,0.4033603571848196,0.005633042757932794,0.16784452296819788,0.2395879000438404,0.16949152542372883,0
2965,0.5483870967741936,0.3052631578947368,0.51,0.13,0.42439196334155793,0.005886779945137697,0.13427561837455831,0.07167908811924593,0.016949152542372885,0
2966,0.32258064516129037,0.21052631578947364,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2967,0.4516129032258065,0.3789473684210526,2.97,0.36,0.3890259663964281,0.005632270738093428,0.09363957597173146,0.05962297238053485,0.05084745762711865,0
2968,0.5645161290322581,0.41052631578947363,1.44,0.0,0.37081424039478317,0.005583247478293698,0.045936395759717315,0.04055238930293731,0.3050847457627119,0
2969,0.532258064516129,0.5894736842105263,1.27,-0.15,0.4652802255904124,0.005657618722819273,0.10954063604240283,0.06093818500657606,0.08474576271186442,0
2970,0.6451612903225807,0.49473684210526314,1.83,0.28,0.44119374926565613,0.005625515564498977,0.1501766784452297,0.11398509425690485,0.06779661016949154,0
2971,0.38709677419354843,0.8,1.35,0.65,0.3953706967453883,0.0057069636575520725,0.12190812720848056,0.06334940815431828,0.03389830508474577,0
2972,0.3951612903225807,0.4526315789473684,0.99,0.83,0.3923158265773704,0.005686698136768719,0.09540636042402828,0.0675142481367821,0.13559322033898308,0
2973,0.620967741935484,0.3052631578947368,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2974,0.47580645161290325,0.34736842105263155,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2975,0.5,0.36842105263157887,1.73,-0.78,0.3788039008342145,0.005627445614097392,0.17137809187279152,0.08570802279701885,0.1016949152542373,0
2976,0.25,0.2842105263157894,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2977,0.3709677419354839,0.29473684210526313,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2978,0.32258064516129037,0.5052631578947367,1.74,-0.52,0.3699917753495476,0.004721673337561429,0.06713780918727916,0.1310828583954406,0.1016949152542373,0
2979,0.4112903225806452,0.4842105263157894,0.78,0.2,0.9999999999999998,0.00762955039751945,0.1148409893992933,0.043840420868040325,0.03389830508474577,0
2980,0.3709677419354839,0.34736842105263155,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2981,0.4838709677419355,0.4526315789473684,0.9,0.04,0.38467865115732575,0.0057662161802234,0.09187279151943463,0.002849627356422622,0.1016949152542373,0
2982,0.33870967741935487,0.5578947368421052,1.26,0.16,0.41922218305722003,0.005740031840671575,0.08127208480565372,0.1477422183252959,0.1016949152542373,0
2983,0.03225806451612906,0.7473684210526315,0.45,0.06,0.4037128422042063,0.005684382077250622,0.12190812720848056,0.5002192021043401,0.5254237288135594,0
2984,0.532258064516129,0.42105263157894735,2.32,0.04,0.4505933497826342,0.005828814122198646,0.18727915194346292,0.12538360368259535,0.45762711864406785,0
2985,0.4112903225806452,0.46315789473684205,1.02,0.19,0.42674186347080245,0.005663666211560972,0.11130742049469965,0.19421306444541864,0.47457627118644075,0
2986,0.4838709677419355,0.29473684210526313,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2987,0.44354838709677424,0.26315789473684204,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2988,0.3467741935483871,0.39999999999999997,1.16,1.34,0.39866055692633057,0.00560872413299277,0.04946996466431096,0.04055238930293731,0.03389830508474577,0
2989,0.5967741935483871,0.7157894736842105,1.13,0.02,0.3819762660086946,0.005667204635824733,0.015901060070671377,0.08943445857080227,0.1016949152542373,0
2990,0.5645161290322581,0.3894736842105263,1.73,-0.1,0.40970508753377977,0.005657747392792501,0.11307420494699648,0.02345462516440158,0.16949152542372883,0
2991,0.38709677419354843,0.431578947368421,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2992,0.5403225806451614,0.6105263157894736,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2993,0.7096774193548387,0.39999999999999997,0.54,0.06,0.3983080719069439,0.022458057127152056,0.00176678445229682,0.04164839982463831,0.1016949152542373,0
2994,0.532258064516129,0.631578947368421,1.14,1.01,0.38456115615086356,0.005929820051182343,0.05830388692579506,0.06356861025865848,0.1016949152542373,0
2995,0.5,0.431578947368421,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2996,0.7580645161290323,0.6631578947368421,2.47,-0.33,0.37621901069204555,0.005556291118902507,0.17137809187279152,0.23432704953967556,0.11864406779661019,0
2997,0.6693548387096775,0.44210526315789467,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
2998,0.5887096774193549,0.4842105263157894,1.73,-0.04,0.3953706967453883,0.009961371987337332,0.00353356890459364,0.006137658921525646,0.1016949152542373,0
2999,0.532258064516129,0.3789473684210526,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3000,0.4112903225806452,0.14736842105263154,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3001,0.5645161290322581,0.31578947368421045,1.58,-0.07,0.3842086711314769,0.005610718517577799,0.13957597173144878,0.12757562472599737,0.16949152542372883,0
3002,0.467741935483871,0.27368421052631575,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3003,0.5806451612903226,0.5157894736842105,0.65,0.15,0.3844436611444013,0.005676275868937281,0.030035335689045938,0.0131521262604121,0.1016949152542373,0
3004,0.467741935483871,0.39999999999999997,1.02,0.65,0.39631065679708605,0.005699951144011167,0.09363957597173146,0.14028934677772906,0.08474576271186442,0
3005,0.41935483870967744,0.4736842105263157,0.59,0.16,0.4195746680766067,0.005604413688889645,0.1413427561837456,0.040990793511617704,0.016949152542372885,0
3006,0.4112903225806452,0.3052631578947368,3.19,0.07,0.39137586652567263,0.005622877830047811,0.19081272084805656,0.11157387110916263,0.1016949152542373,0
3007,0.4516129032258065,0.49473684210526314,1.11,-0.16,0.3863235812477969,0.005625000884606067,0.14487632508833923,0.09886014905743093,0.11864406779661019,0
3008,0.45967741935483875,0.17894736842105258,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3009,0.47580645161290325,0.24210526315789468,1.73,0.02,0.3956056867583127,0.005675439514111301,0.13604240282685512,0.0265234546251644,0.016949152542372885,0
3010,0.43548387096774194,0.431578947368421,0.19,0.1,0.45729056515098104,0.005622427485141514,0.14310954063604242,0.1319596668128014,0.11864406779661019,0
3011,0.5161290322580645,0.6421052631578947,1.29,0.06,0.413464927740571,0.0057233047441519825,0.1607773851590106,0.0664182376150811,0.05084745762711865,0
3012,0.22580645161290322,0.26315789473684204,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3013,0.3951612903225807,0.2842105263157894,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3014,0.5967741935483871,0.49473684210526314,0.94,-0.28,0.3816237809893079,0.005603899008996734,0.044169611307420496,0.10061376589215255,0.05084745762711865,0
3015,0.4112903225806452,0.27368421052631575,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3016,0.3145161290322581,0.2842105263157894,0.54,0.12,0.4136999177534954,0.005668040990650712,0.09540636042402828,0.11902674265672951,0.11864406779661019,0
3017,0.49193548387096775,0.26315789473684204,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3018,0.1935483870967742,0.5999999999999999,2.11,-0.16,0.3968981318293972,0.005787318055832733,0.16431095406360424,0.16264796142042962,0.1016949152542373,0
3019,0.4112903225806452,0.41052631578947363,0.11,-0.14,0.38244624603454347,0.005599524229906994,0.00353356890459364,0.08548882069267864,0.1016949152542373,0
3020,0.3709677419354839,0.4526315789473684,2.23,0.0,0.3863235812477969,0.005685218432076602,0.019434628975265017,0.028277071459886016,0.1016949152542373,0
3021,0.40322580645161293,0.5157894736842105,1.81,-0.04,0.3874985313124192,0.005631756058200518,0.16431095406360424,0.06006137658921525,0.13559322033898308,0
3022,0.620967741935484,0.4842105263157894,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3023,0.4516129032258065,0.4526315789473684,1.24,-0.09,0.38326871107977906,0.005624872214632839,0.12367491166077738,0.14839982463831652,0.22033898305084748,0
3024,0.5483870967741936,0.6105263157894736,0.87,0.08,0.5326048642932675,0.006103202840106586,0.13250883392226148,0.10740903112669882,0.4915254237288136,0
3025,0.3064516129032258,0.6526315789473683,1.73,-0.01,0.3806838209376101,0.004562572915665454,0.0176678445229682,0.12582200789127576,0.1016949152542373,0
3026,0.1774193548387097,0.6526315789473683,2.06,-0.07,0.37704147573728114,0.005673316459553045,0.16784452296819788,0.0942569048662867,0.1016949152542373,0
3027,0.43548387096774194,0.46315789473684205,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3028,0.2661290322580645,0.17894736842105258,1.42,-0.15,0.3777464457760545,0.005781592242024103,0.18021201413427562,0.12779482683033755,0.11864406779661019,0
3029,0.532258064516129,0.4526315789473684,1.26,-0.0,0.4196921630830689,0.005746722679279413,0.00176678445229682,0.11091626479614204,0.1016949152542373,0
3030,0.3306451612903226,0.5684210526315789,2.71,0.07,0.3866760662671836,0.005630726698414697,0.09540636042402828,0.09622972380534853,0.06779661016949154,0
3031,0.7822580645161291,0.7052631578947368,2.39,0.06,0.38867348137704144,0.00570136651371667,0.02120141342756184,0.12209557211749232,0.06779661016949154,0
3032,0.47580645161290325,0.2526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3033,0.467741935483871,0.42105263157894735,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3034,0.24193548387096775,0.5052631578947367,2.1,0.28,0.39067089648689923,0.005648032809813814,0.17491166077738515,0.07255589653660674,0.05084745762711865,0
3035,0.5,0.5263157894736842,1.91,-0.11,0.38221125602161904,0.005598623540094401,0.10070671378091872,0.022577816747040774,0.08474576271186442,0
3036,0.10483870967741937,0.3052631578947368,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3037,0.4274193548387097,0.32631578947368417,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3038,0.5080645161290323,0.26315789473684204,1.36,-0.19,0.3792738808600634,0.005707607007418211,0.10424028268551237,0.09118807540552389,0.03389830508474577,0
3039,0.7419354838709677,0.5052631578947367,1.1,0.05,0.42685935847726464,0.005734434696836174,0.17314487632508835,0.1036825953529154,0.03389830508474577,0
3040,0.5967741935483871,0.7578947368421052,0.55,0.36,0.41381741275995765,0.005703746908221382,0.04946996466431096,0.020166593599298555,0.0,0
3041,0.217741935483871,0.5157894736842105,0.26,0.05,0.39325578662906824,0.005644172710616985,0.12367491166077738,0.14993423936869793,0.1016949152542373,0
3042,0.7903225806451613,0.231578947368421,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3043,0.3709677419354839,0.7052631578947368,1.13,-0.55,0.3739866055692633,0.0056579403977523425,0.11660777385159012,0.15585269618588338,0.27118644067796616,0
3044,0.25806451612903225,0.2842105263157894,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3045,0.217741935483871,0.4526315789473684,1.76,-0.21,0.362354599929503,0.005681744342799455,0.17137809187279152,0.07080227970188514,0.11864406779661019,0
3046,0.5241935483870969,0.4736842105263157,2.73,0.31,0.3945482317001527,0.005680714983013634,0.045936395759717315,0.11442349846558528,0.06779661016949154,0
3047,0.5887096774193549,0.42105263157894735,1.83,-0.66,0.37868640582775226,0.005087353401474378,0.02473498233215548,0.08198158702323542,0.1016949152542373,0
3048,0.33870967741935487,0.14736842105263154,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3049,1.0,0.4736842105263157,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3050,0.467741935483871,0.5368421052631578,1.49,1.16,0.39948302197156615,0.005704132918141065,0.04240282685512368,0.017755370451556333,0.0,0
3051,0.5564516129032259,0.31578947368421045,1.44,-0.89,0.3835037010927035,0.0057845516514083385,0.14487632508833923,0.0526085050416484,0.11864406779661019,0
3052,0.4112903225806452,0.2526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3053,0.467741935483871,0.5789473684210525,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3054,0.4838709677419355,0.22105263157894733,0.67,0.21,0.4409587592527317,0.005730252922706275,0.18904593639575973,0.12121876370013152,0.05084745762711865,0
3055,0.32258064516129037,0.2526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3056,0.6451612903225807,0.231578947368421,0.79,0.13,0.38491364117025023,0.005934966850111448,0.05653710247349824,0.09074967119684349,0.1016949152542373,0
3057,0.7096774193548387,0.5263157894736842,-0.02,0.08,0.4018329221008107,0.005681358332879772,0.07420494699646643,0.13897413415168783,0.08474576271186442,0
3058,0.43548387096774194,0.31578947368421045,1.73,0.26,0.4191046880507578,0.005924737587239851,0.00176678445229682,0.0661990355107409,0.1016949152542373,0
3059,0.653225806451613,0.5263157894736842,2.71,-0.28,0.36681941017506753,0.005693967990256081,0.11307420494699648,0.06378781236299867,0.06779661016949154,0
3060,0.4274193548387097,0.5157894736842105,1.73,-0.02,0.3939607566678416,0.005715455875785097,0.18727915194346292,0.25558965366067515,0.16949152542372883,0
3061,0.6370967741935485,0.5052631578947367,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3062,0.5403225806451614,0.26315789473684204,1.73,-0.0,0.40817765244977083,0.005537698307771114,0.00706713780918728,0.02761946514686541,0.1016949152542373,0
3063,0.3951612903225807,0.5263157894736842,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3064,0.3629032258064516,0.32631578947368417,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3065,0.532258064516129,0.6105263157894736,0.97,-0.0,0.4233345082833979,0.007044488029253376,0.09010600706713781,0.06992547128452432,0.1016949152542373,0
3066,0.45967741935483875,0.42105263157894735,3.54,-1.05,0.35859475972271176,0.005616959011279339,0.053003533568904596,0.055896536606751424,0.1016949152542373,0
3067,0.3467741935483871,0.5368421052631578,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3068,0.6612903225806452,0.4842105263157894,2.39,0.0,0.40676771237222414,0.00561174787736362,0.10954063604240283,0.11201227531784305,0.27118644067796616,0
3069,0.467741935483871,0.3894736842105263,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3070,0.27419354838709675,0.36842105263157887,0.55,0.1,0.46022794031253667,0.005609946497738433,0.13074204946996468,0.10039456378781235,0.03389830508474577,0
3071,0.7580645161290323,0.32631578947368417,1.07,0.11,0.39137586652567263,0.005687534491594699,0.10070671378091872,0.04405962297238053,0.03389830508474577,0
3072,0.47580645161290325,0.46315789473684205,1.29,0.24,0.40723769239807306,0.005714233511039434,0.037102473498233215,0.027181060938185005,0.0,0
3073,0.5725806451612904,0.6105263157894736,0.44,0.01,0.4176947479732111,0.005681100992933317,0.1519434628975265,0.09732573432704954,0.08474576271186442,0
3074,0.5887096774193549,0.6210526315789473,2.45,-0.21,0.4132299377276465,0.005736493416407816,0.17137809187279152,0.1295484436650592,0.1016949152542373,0
3075,0.2338709677419355,0.3052631578947368,1.06,-0.76,0.37328163553048993,0.005596436150549531,0.127208480565371,0.29833406400701445,0.27118644067796616,0
3076,0.25,0.24210526315789468,1.73,0.12,0.5415344847843966,0.00554200875187424,0.12190812720848056,0.12976764576939936,0.06779661016949154,0
3077,0.12903225806451613,0.4526315789473684,2.53,0.06,0.3958406767712372,0.005656460693060224,0.13780918727915195,0.1207803594914511,0.13559322033898308,0
3078,0.4112903225806452,0.41052631578947363,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3079,0.4112903225806452,0.5578947368421052,1.73,0.06,0.3927858066032193,0.1080958375134991,0.00530035335689046,0.08110477860587462,0.1016949152542373,0
3080,0.27419354838709675,0.6210526315789473,0.96,0.38,0.3987780519327928,0.005724076763991348,0.13780918727915195,0.1045594037702762,0.08474576271186442,0
3081,0.43548387096774194,0.6421052631578947,1.02,-0.05,0.39384326166137934,0.005669006015449919,0.13780918727915195,0.20473476545374833,0.16949152542372883,0
3082,0.5564516129032259,0.6210526315789473,1.99,-0.37,0.3771589707437433,0.005691330255804914,0.13957597173144878,0.2249013590530469,0.23728813559322037,0
3083,0.5725806451612904,0.1263157894736842,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3084,0.43548387096774194,0.42105263157894735,1.45,-0.37,0.37950887087298785,0.0056151576316541526,0.13604240282685512,0.07803594914511179,0.13559322033898308,0
3085,0.4112903225806452,0.29473684210526313,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3086,0.6129032258064516,0.3052631578947368,0.69,0.25,0.38279873105393014,0.0103462238772612,0.0,0.03814116615519508,0.1016949152542373,0
3087,0.3467741935483871,0.2842105263157894,0.49,0.12,0.4158148278698155,0.005706448977659162,0.14487632508833923,0.08066637439719421,0.1016949152542373,0
3088,0.653225806451613,0.3894736842105263,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3089,0.5403225806451614,0.26315789473684204,1.04,0.21,0.8034308541886969,0.005654144633542127,0.1696113074204947,0.08548882069267864,0.03389830508474577,0
3090,0.4838709677419355,0.39999999999999997,3.51,-0.29,0.0,0.006177767089592003,0.13427561837455831,0.07847435335379219,0.13559322033898308,0
3091,0.40322580645161293,0.3578947368421052,1.69,0.06,0.38644107625425916,0.005673187789579818,0.045936395759717315,0.011398509425690487,0.0,0
3092,0.6290322580645162,0.5789473684210525,2.68,-0.13,0.3796263658794501,0.005623135169994266,0.0636042402826855,0.025865848312143794,0.05084745762711865,0
3093,0.32258064516129037,0.44210526315789467,0.96,0.49,0.4206321231347667,0.005817877174474297,0.12190812720848056,0.06773345024112232,0.05084745762711865,0
3094,0.2903225806451613,0.46315789473684205,3.5,-0.33,0.37081424039478317,0.005598880880040856,0.1148409893992933,0.15453748355984215,0.13559322033898308,0
3095,0.6370967741935485,0.3578947368421052,1.73,0.02,0.3831512160733168,0.005846377573544219,0.00706713780918728,0.05501972818939061,0.1016949152542373,0
3096,0.3548387096774194,0.39999999999999997,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3097,0.6451612903225807,0.36842105263157887,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3098,0.4838709677419355,0.4526315789473684,1.33,-0.2,0.42920925860650916,0.022935937407719507,0.026501766784452298,0.04427882507672073,0.1016949152542373,0
3099,0.6451612903225807,0.5578947368421052,2.78,-0.04,0.3791563858536012,0.005689914886099411,0.1254416961130742,0.05874616396317404,0.33898305084745767,0
3100,0.3951612903225807,0.49473684210526314,1.7,0.42,0.4050052872752907,0.005622170145195058,0.038869257950530034,0.12099956159579132,0.08474576271186442,0
3101,0.43548387096774194,0.5578947368421052,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3102,0.5806451612903226,0.4736842105263157,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3103,0.5887096774193549,0.4842105263157894,0.94,0.1,0.48889672188931965,0.005835826635739553,0.16254416961130744,0.0661990355107409,0.05084745762711865,0
3104,0.5967741935483871,0.5789473684210525,1.73,-0.95,0.3816237809893079,0.005607759108193563,0.044169611307420496,0.03068829460762823,0.08474576271186442,0
3105,0.5564516129032259,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3106,0.3709677419354839,0.49473684210526314,0.31,0.16,0.43167665374221587,0.005927053646757948,0.16254416961130744,0.04230600613765892,0.05084745762711865,0
3107,0.7983870967741935,0.6947368421052631,3.76,0.07,0.38973093643520146,0.005607115758327425,0.13250883392226148,0.08088557650153441,0.15254237288135594,0
3108,0.20161290322580644,0.5578947368421052,1.64,0.11,0.530254964164023,0.006649599881417754,0.10424028268551237,0.07781674704077159,0.03389830508474577,0
3109,0.3467741935483871,0.2842105263157894,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3110,0.47580645161290325,0.431578947368421,1.73,0.0,0.37328163553048993,0.005626094579378502,0.04770318021201414,0.06773345024112232,0.27118644067796616,0
3111,0.4112903225806452,0.39999999999999997,1.94,-0.06,0.38080131594407235,0.0056197254157037335,0.04946996466431096,0.26633055677334505,0.2033898305084746,0
3112,0.6370967741935485,0.49473684210526314,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3113,0.5725806451612904,0.5157894736842105,0.34,0.2,0.45247326988602976,0.005717578930343353,0.12367491166077738,0.19421306444541864,0.11864406779661019,0
3114,0.32258064516129037,0.39999999999999997,3.53,0.04,0.37081424039478317,0.005715520210771711,0.09363957597173146,0.059842174484875055,0.15254237288135594,0
3115,0.5241935483870969,0.5999999999999999,1.73,0.02,0.3968981318293972,0.005630469358468241,0.09540636042402828,0.0675142481367821,0.15254237288135594,0
3116,0.3306451612903226,0.15789473684210523,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3117,0.40322580645161293,0.27368421052631575,1.76,0.04,0.3802138409117612,0.005648354484746883,0.16254416961130744,0.07255589653660674,0.05084745762711865,0
3118,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3119,0.6693548387096775,0.3789473684210526,1.65,0.02,0.41146751263071313,0.00564880482965318,0.16607773851590105,0.08614642700569924,0.06779661016949154,0
3120,0.5161290322580645,0.24210526315789468,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3121,0.5887096774193549,0.5368421052631578,1.52,0.23,0.42403947832217126,0.005589230632048783,0.08480565371024736,0.07277509864094694,0.05084745762711865,0
3122,0.45967741935483875,0.29473684210526313,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3123,0.5161290322580645,0.19999999999999996,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3124,0.6048387096774194,0.5157894736842105,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3125,0.5161290322580645,0.4736842105263157,0.32,0.1,0.48349195159205727,0.006085961063694082,0.1590106007067138,0.2389302937308198,0.15254237288135594,0
3126,0.24193548387096775,0.27368421052631575,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3127,0.217741935483871,0.7052631578947368,1.91,0.05,0.38467865115732575,0.0056319490631603596,0.14487632508833923,0.5596229723805348,0.47457627118644075,0
3128,0.7903225806451613,0.5157894736842105,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3129,0.44354838709677424,0.7473684210526315,3.23,0.3,0.4493009047115497,0.006309975487083401,0.0706713780918728,0.017536168347216136,0.016949152542372885,0
3130,0.620967741935484,0.6631578947368421,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3131,0.41935483870967744,0.22105263157894733,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3132,0.5403225806451614,0.33684210526315783,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3133,0.4838709677419355,0.41052631578947363,0.82,0.01,0.3985430619198683,0.005608273788086474,0.00353356890459364,0.013590530469092503,0.0,0
3134,0.5241935483870969,0.4842105263157894,0.07,-0.03,0.3856186112090236,0.005652793598823236,0.13427561837455831,0.045374835598421745,0.1016949152542373,0
